request_id,item_id,dataset,subject,split,template_name,model,messages,metadata,model_id,raw_response
mmlu_formal_logic_0006__benchmark_style,mmlu_formal_logic_0006,mmlu,formal_logic,test,benchmark_style,openai/gpt-5.2,"[{'role': 'user', 'content': ""Choose the correct answer to the following multiple-choice question.\n\nQuestion:\n Which of the given formulas of PL is the best symbolization of the following sentence?\nEither England's not importing beef is a necessary condition for France's subsidizing agriculture, or China promotes human rights if and only if South Africa doesn't supply diamonds.\n\nOptions:\nA. (F ⊃ ~E) ∨ (C ≡ ~S)\nB. (~E ⊃ F) ∨ (C ⊃ ~S)\nC. ~(F ⊃ E) ∨ (~S ⊃ C)\nD. (F ⊃ E) ∨ (C ≡ ~S)\n\nAnswer with one letter (A, B, C, or D).""}]",{'gold_answer': 'A'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0006__natural_style,mmlu_formal_logic_0006,mmlu,formal_logic,test,natural_style,openai/gpt-5.2,"[{'role': 'user', 'content': ""Here is a multiple-choice question.\n\n Which of the given formulas of PL is the best symbolization of the following sentence?\nEither England's not importing beef is a necessary condition for France's subsidizing agriculture, or China promotes human rights if and only if South Africa doesn't supply diamonds.\n\nA. (F ⊃ ~E) ∨ (C ≡ ~S)\nB. (~E ⊃ F) ∨ (C ⊃ ~S)\nC. ~(F ⊃ E) ∨ (~S ⊃ C)\nD. (F ⊃ E) ∨ (C ≡ ~S)\n\nWhich option is correct? Reply with the option letter.""}]",{'gold_answer': 'A'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0006__order_phrasing_variation,mmlu_formal_logic_0006,mmlu,formal_logic,test,order_phrasing_variation,openai/gpt-5.2,"[{'role': 'user', 'content': ""Reply with only the letter of the correct answer.\n\nBelow is a question with four possible options.\n\n Which of the given formulas of PL is the best symbolization of the following sentence?\nEither England's not importing beef is a necessary condition for France's subsidizing agriculture, or China promotes human rights if and only if South Africa doesn't supply diamonds.\n\nA. (F ⊃ ~E) ∨ (C ≡ ~S)\nB. (~E ⊃ F) ∨ (C ⊃ ~S)\nC. ~(F ⊃ E) ∨ (~S ⊃ C)\nD. (F ⊃ E) ∨ (C ≡ ~S)\n\nSelect the best option.""}]",{'gold_answer': 'A'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0007__minimal_instruction,mmlu_formal_logic_0007,mmlu,formal_logic,test,minimal_instruction,openai/gpt-5.2,"[{'role': 'user', 'content': "" Which of the given formulas of PL is the best symbolization of the following sentence?\nSince the university raised tuition, the president approved of it and the board didn't prevent it.\n\nA. (P • ~B) ⊃ U\nB. (U ⊃ P) • B\nC. U ⊃ (P • ~B)\nD. U ⊃ (P ∨ ~B)\n\nAnswer with the letter only.""}]",{'gold_answer': 'C'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0007__benchmark_style,mmlu_formal_logic_0007,mmlu,formal_logic,test,benchmark_style,openai/gpt-5.2,"[{'role': 'user', 'content': ""Choose the correct answer to the following multiple-choice question.\n\nQuestion:\n Which of the given formulas of PL is the best symbolization of the following sentence?\nSince the university raised tuition, the president approved of it and the board didn't prevent it.\n\nOptions:\nA. (P • ~B) ⊃ U\nB. (U ⊃ P) • B\nC. U ⊃ (P • ~B)\nD. U ⊃ (P ∨ ~B)\n\nAnswer with one letter (A, B, C, or D).""}]",{'gold_answer': 'C'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0007__natural_style,mmlu_formal_logic_0007,mmlu,formal_logic,test,natural_style,openai/gpt-5.2,"[{'role': 'user', 'content': ""Here is a multiple-choice question.\n\n Which of the given formulas of PL is the best symbolization of the following sentence?\nSince the university raised tuition, the president approved of it and the board didn't prevent it.\n\nA. (P • ~B) ⊃ U\nB. (U ⊃ P) • B\nC. U ⊃ (P • ~B)\nD. U ⊃ (P ∨ ~B)\n\nWhich option is correct? Reply with the option letter.""}]",{'gold_answer': 'C'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0007__order_phrasing_variation,mmlu_formal_logic_0007,mmlu,formal_logic,test,order_phrasing_variation,openai/gpt-5.2,"[{'role': 'user', 'content': ""Reply with only the letter of the correct answer.\n\nBelow is a question with four possible options.\n\n Which of the given formulas of PL is the best symbolization of the following sentence?\nSince the university raised tuition, the president approved of it and the board didn't prevent it.\n\nA. (P • ~B) ⊃ U\nB. (U ⊃ P) • B\nC. U ⊃ (P • ~B)\nD. U ⊃ (P ∨ ~B)\n\nSelect the best option.""}]",{'gold_answer': 'C'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0008__minimal_instruction,mmlu_formal_logic_0008,mmlu,formal_logic,test,minimal_instruction,openai/gpt-5.2,"[{'role': 'user', 'content': 'Select the best translation into predicate logic. Kevin is introduced to José by Wilma. (j: José; k: Kevin; w: Wilma; Ixyz: x introduces y to z)\n\nA. Iwjk\nB. Ijkw\nC. Ikjw\nD. Iwkj\n\nAnswer with the letter only.'}]",{'gold_answer': 'D'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0008__benchmark_style,mmlu_formal_logic_0008,mmlu,formal_logic,test,benchmark_style,openai/gpt-5.2,"[{'role': 'user', 'content': 'Choose the correct answer to the following multiple-choice question.\n\nQuestion:\nSelect the best translation into predicate logic. Kevin is introduced to José by Wilma. (j: José; k: Kevin; w: Wilma; Ixyz: x introduces y to z)\n\nOptions:\nA. Iwjk\nB. Ijkw\nC. Ikjw\nD. Iwkj\n\nAnswer with one letter (A, B, C, or D).'}]",{'gold_answer': 'D'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0008__natural_style,mmlu_formal_logic_0008,mmlu,formal_logic,test,natural_style,openai/gpt-5.2,"[{'role': 'user', 'content': 'Here is a multiple-choice question.\n\nSelect the best translation into predicate logic. Kevin is introduced to José by Wilma. (j: José; k: Kevin; w: Wilma; Ixyz: x introduces y to z)\n\nA. Iwjk\nB. Ijkw\nC. Ikjw\nD. Iwkj\n\nWhich option is correct? Reply with the option letter.'}]",{'gold_answer': 'D'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0008__order_phrasing_variation,mmlu_formal_logic_0008,mmlu,formal_logic,test,order_phrasing_variation,openai/gpt-5.2,"[{'role': 'user', 'content': 'Reply with only the letter of the correct answer.\n\nBelow is a question with four possible options.\n\nSelect the best translation into predicate logic. Kevin is introduced to José by Wilma. (j: José; k: Kevin; w: Wilma; Ixyz: x introduces y to z)\n\nA. Iwjk\nB. Ijkw\nC. Ikjw\nD. Iwkj\n\nSelect the best option.'}]",{'gold_answer': 'D'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0009__minimal_instruction,mmlu_formal_logic_0009,mmlu,formal_logic,test,minimal_instruction,openai/gpt-5.2,"[{'role': 'user', 'content': ' Select the best translation into predicate logic: Some folks are lucky.\n\nA. (∃x)(Fx • Lx)\nB. Fl\nC. Lf\nD. (∀x)(Fx • Lx)\n\nAnswer with the letter only.'}]",{'gold_answer': 'A'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0009__benchmark_style,mmlu_formal_logic_0009,mmlu,formal_logic,test,benchmark_style,openai/gpt-5.2,"[{'role': 'user', 'content': 'Choose the correct answer to the following multiple-choice question.\n\nQuestion:\n Select the best translation into predicate logic: Some folks are lucky.\n\nOptions:\nA. (∃x)(Fx • Lx)\nB. Fl\nC. Lf\nD. (∀x)(Fx • Lx)\n\nAnswer with one letter (A, B, C, or D).'}]",{'gold_answer': 'A'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0009__natural_style,mmlu_formal_logic_0009,mmlu,formal_logic,test,natural_style,openai/gpt-5.2,"[{'role': 'user', 'content': 'Here is a multiple-choice question.\n\n Select the best translation into predicate logic: Some folks are lucky.\n\nA. (∃x)(Fx • Lx)\nB. Fl\nC. Lf\nD. (∀x)(Fx • Lx)\n\nWhich option is correct? Reply with the option letter.'}]",{'gold_answer': 'A'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0009__order_phrasing_variation,mmlu_formal_logic_0009,mmlu,formal_logic,test,order_phrasing_variation,openai/gpt-5.2,"[{'role': 'user', 'content': 'Reply with only the letter of the correct answer.\n\nBelow is a question with four possible options.\n\n Select the best translation into predicate logic: Some folks are lucky.\n\nA. (∃x)(Fx • Lx)\nB. Fl\nC. Lf\nD. (∀x)(Fx • Lx)\n\nSelect the best option.'}]",{'gold_answer': 'A'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0010__minimal_instruction,mmlu_formal_logic_0010,mmlu,formal_logic,test,minimal_instruction,openai/gpt-5.2,"[{'role': 'user', 'content': "" Which of the given formulas of PL is the best symbolization of the following sentence?\nA person is considered to have lived with you for all of the present year if the person was born or died in the present year and your home was this person's home for the entire time this person was alive.\n\nA. [(B ∨ D) • H] ⊃ L\nB. [L ⊃ (B ∨ D)] • H\nC. L ⊃ [(B ∨ D) • H]\nD. (B ∨ D • H) ⊃ L\n\nAnswer with the letter only.""}]",{'gold_answer': 'A'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0010__benchmark_style,mmlu_formal_logic_0010,mmlu,formal_logic,test,benchmark_style,openai/gpt-5.2,"[{'role': 'user', 'content': ""Choose the correct answer to the following multiple-choice question.\n\nQuestion:\n Which of the given formulas of PL is the best symbolization of the following sentence?\nA person is considered to have lived with you for all of the present year if the person was born or died in the present year and your home was this person's home for the entire time this person was alive.\n\nOptions:\nA. [(B ∨ D) • H] ⊃ L\nB. [L ⊃ (B ∨ D)] • H\nC. L ⊃ [(B ∨ D) • H]\nD. (B ∨ D • H) ⊃ L\n\nAnswer with one letter (A, B, C, or D).""}]",{'gold_answer': 'A'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0010__natural_style,mmlu_formal_logic_0010,mmlu,formal_logic,test,natural_style,openai/gpt-5.2,"[{'role': 'user', 'content': ""Here is a multiple-choice question.\n\n Which of the given formulas of PL is the best symbolization of the following sentence?\nA person is considered to have lived with you for all of the present year if the person was born or died in the present year and your home was this person's home for the entire time this person was alive.\n\nA. [(B ∨ D) • H] ⊃ L\nB. [L ⊃ (B ∨ D)] • H\nC. L ⊃ [(B ∨ D) • H]\nD. (B ∨ D • H) ⊃ L\n\nWhich option is correct? Reply with the option letter.""}]",{'gold_answer': 'A'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0010__order_phrasing_variation,mmlu_formal_logic_0010,mmlu,formal_logic,test,order_phrasing_variation,openai/gpt-5.2,"[{'role': 'user', 'content': ""Reply with only the letter of the correct answer.\n\nBelow is a question with four possible options.\n\n Which of the given formulas of PL is the best symbolization of the following sentence?\nA person is considered to have lived with you for all of the present year if the person was born or died in the present year and your home was this person's home for the entire time this person was alive.\n\nA. [(B ∨ D) • H] ⊃ L\nB. [L ⊃ (B ∨ D)] • H\nC. L ⊃ [(B ∨ D) • H]\nD. (B ∨ D • H) ⊃ L\n\nSelect the best option.""}]",{'gold_answer': 'A'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0011__minimal_instruction,mmlu_formal_logic_0011,mmlu,formal_logic,test,minimal_instruction,openai/gpt-5.2,"[{'role': 'user', 'content': 'Select the best translation into predicate logic. José introduces Wilma to Kevin. (j: José; k: Kevin; w: Wilma; Ixyz: x introduces y to z)\n\nA. Iwkj\nB. Ijwk\nC. Iwjk\nD. Ijkw\n\nAnswer with the letter only.'}]",{'gold_answer': 'B'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0011__benchmark_style,mmlu_formal_logic_0011,mmlu,formal_logic,test,benchmark_style,openai/gpt-5.2,"[{'role': 'user', 'content': 'Choose the correct answer to the following multiple-choice question.\n\nQuestion:\nSelect the best translation into predicate logic. José introduces Wilma to Kevin. (j: José; k: Kevin; w: Wilma; Ixyz: x introduces y to z)\n\nOptions:\nA. Iwkj\nB. Ijwk\nC. Iwjk\nD. Ijkw\n\nAnswer with one letter (A, B, C, or D).'}]",{'gold_answer': 'B'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0011__natural_style,mmlu_formal_logic_0011,mmlu,formal_logic,test,natural_style,openai/gpt-5.2,"[{'role': 'user', 'content': 'Here is a multiple-choice question.\n\nSelect the best translation into predicate logic. José introduces Wilma to Kevin. (j: José; k: Kevin; w: Wilma; Ixyz: x introduces y to z)\n\nA. Iwkj\nB. Ijwk\nC. Iwjk\nD. Ijkw\n\nWhich option is correct? Reply with the option letter.'}]",{'gold_answer': 'B'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0011__order_phrasing_variation,mmlu_formal_logic_0011,mmlu,formal_logic,test,order_phrasing_variation,openai/gpt-5.2,"[{'role': 'user', 'content': 'Reply with only the letter of the correct answer.\n\nBelow is a question with four possible options.\n\nSelect the best translation into predicate logic. José introduces Wilma to Kevin. (j: José; k: Kevin; w: Wilma; Ixyz: x introduces y to z)\n\nA. Iwkj\nB. Ijwk\nC. Iwjk\nD. Ijkw\n\nSelect the best option.'}]",{'gold_answer': 'B'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0012__minimal_instruction,mmlu_formal_logic_0012,mmlu,formal_logic,test,minimal_instruction,openai/gpt-5.2,"[{'role': 'user', 'content': "" Which of the given formulas of PL is the best symbolization of the following sentence?\nEither England's importing beef is a necessary condition for France's subsidizing agriculture or China promotes human rights given that South Africa doesn't supply diamonds.\n\nA. (E ⊃ F) ∨ (C ≡ ~S)\nB. (F ⊃ E) ∨ (~S ≡ C)\nC. (E ⊃ F) ∨ (S ⊃~C)\nD. (F ⊃ E) ∨ (~S ⊃ C)\n\nAnswer with the letter only.""}]",{'gold_answer': 'D'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0012__benchmark_style,mmlu_formal_logic_0012,mmlu,formal_logic,test,benchmark_style,openai/gpt-5.2,"[{'role': 'user', 'content': ""Choose the correct answer to the following multiple-choice question.\n\nQuestion:\n Which of the given formulas of PL is the best symbolization of the following sentence?\nEither England's importing beef is a necessary condition for France's subsidizing agriculture or China promotes human rights given that South Africa doesn't supply diamonds.\n\nOptions:\nA. (E ⊃ F) ∨ (C ≡ ~S)\nB. (F ⊃ E) ∨ (~S ≡ C)\nC. (E ⊃ F) ∨ (S ⊃~C)\nD. (F ⊃ E) ∨ (~S ⊃ C)\n\nAnswer with one letter (A, B, C, or D).""}]",{'gold_answer': 'D'},anthropic/claude-3.5-haiku,I
mmlu_formal_logic_0000__minimal_instruction,mmlu_formal_logic_0000,mmlu,formal_logic,test,minimal_instruction,openai/gpt-5.2,"[{'role': 'user', 'content': 'Select the best translation into predicate logic. Holly loves Frances. (f: Frances; h: Holly; Lxy: x loves y)\n\nA. hLf\nB. fLh\nC. Lfh\nD. Lhf\n\nAnswer with the letter only.'}]",{'gold_answer': 'D'},meta-llama/llama-3.1-8b-instruct,I
mmlu_formal_logic_0000__benchmark_style,mmlu_formal_logic_0000,mmlu,formal_logic,test,benchmark_style,openai/gpt-5.2,"[{'role': 'user', 'content': 'Choose the correct answer to the following multiple-choice question.\n\nQuestion:\nSelect the best translation into predicate logic. Holly loves Frances. (f: Frances; h: Holly; Lxy: x loves y)\n\nOptions:\nA. hLf\nB. fLh\nC. Lfh\nD. Lhf\n\nAnswer with one letter (A, B, C, or D).'}]",{'gold_answer': 'D'},meta-llama/llama-3.1-8b-instruct,I
mmlu_formal_logic_0000__natural_style,mmlu_formal_logic_0000,mmlu,formal_logic,test,natural_style,openai/gpt-5.2,"[{'role': 'user', 'content': 'Here is a multiple-choice question.\n\nSelect the best translation into predicate logic. Holly loves Frances. (f: Frances; h: Holly; Lxy: x loves y)\n\nA. hLf\nB. fLh\nC. Lfh\nD. Lhf\n\nWhich option is correct? Reply with the option letter.'}]",{'gold_answer': 'D'},meta-llama/llama-3.1-8b-instruct,I
mmlu_formal_logic_0000__order_phrasing_variation,mmlu_formal_logic_0000,mmlu,formal_logic,test,order_phrasing_variation,openai/gpt-5.2,"[{'role': 'user', 'content': 'Reply with only the letter of the correct answer.\n\nBelow is a question with four possible options.\n\nSelect the best translation into predicate logic. Holly loves Frances. (f: Frances; h: Holly; Lxy: x loves y)\n\nA. hLf\nB. fLh\nC. Lfh\nD. Lhf\n\nSelect the best option.'}]",{'gold_answer': 'D'},meta-llama/llama-3.1-8b-instruct,I
mmlu_formal_logic_0001__minimal_instruction,mmlu_formal_logic_0001,mmlu,formal_logic,test,minimal_instruction,openai/gpt-5.2,"[{'role': 'user', 'content': ' Use indirect truth tables to determine whether the following argument is valid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)\nL ⊃ [(M ∨ ~N) ⊃ O]\n(N ⊃ O) ⊃ (~P ⊃ Q)\nR ⊃ ~Q / L ⊃ (R ⊃ P)\n\nA. Valid\nB. Invalid. Counterexample when L, M, O, Q, and R are true and N and P are false\nC. Invalid. Counterexample when L, N, O, Q, and R are true and M and P are false\nD. Invalid. Counterexample when L, N, and R are true and M, O, P, and Q are false\n\nAnswer with the letter only.'}]",{'gold_answer': 'D'},meta-llama/llama-3.1-8b-instruct,I
mmlu_formal_logic_0001__benchmark_style,mmlu_formal_logic_0001,mmlu,formal_logic,test,benchmark_style,openai/gpt-5.2,"[{'role': 'user', 'content': 'Choose the correct answer to the following multiple-choice question.\n\nQuestion:\n Use indirect truth tables to determine whether the following argument is valid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)\nL ⊃ [(M ∨ ~N) ⊃ O]\n(N ⊃ O) ⊃ (~P ⊃ Q)\nR ⊃ ~Q / L ⊃ (R ⊃ P)\n\nOptions:\nA. Valid\nB. Invalid. Counterexample when L, M, O, Q, and R are true and N and P are false\nC. Invalid. Counterexample when L, N, O, Q, and R are true and M and P are false\nD. Invalid. Counterexample when L, N, and R are true and M, O, P, and Q are false\n\nAnswer with one letter (A, B, C, or D).'}]",{'gold_answer': 'D'},meta-llama/llama-3.1-8b-instruct,I
mmlu_formal_logic_0001__natural_style,mmlu_formal_logic_0001,mmlu,formal_logic,test,natural_style,openai/gpt-5.2,"[{'role': 'user', 'content': 'Here is a multiple-choice question.\n\n Use indirect truth tables to determine whether the following argument is valid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)\nL ⊃ [(M ∨ ~N) ⊃ O]\n(N ⊃ O) ⊃ (~P ⊃ Q)\nR ⊃ ~Q / L ⊃ (R ⊃ P)\n\nA. Valid\nB. Invalid. Counterexample when L, M, O, Q, and R are true and N and P are false\nC. Invalid. Counterexample when L, N, O, Q, and R are true and M and P are false\nD. Invalid. Counterexample when L, N, and R are true and M, O, P, and Q are false\n\nWhich option is correct? Reply with the option letter.'}]",{'gold_answer': 'D'},meta-llama/llama-3.1-8b-instruct,I
mmlu_formal_logic_0001__order_phrasing_variation,mmlu_formal_logic_0001,mmlu,formal_logic,test,order_phrasing_variation,openai/gpt-5.2,"[{'role': 'user', 'content': 'Reply with only the letter of the correct answer.\n\nBelow is a question with four possible options.\n\n Use indirect truth tables to determine whether the following argument is valid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)\nL ⊃ [(M ∨ ~N) ⊃ O]\n(N ⊃ O) ⊃ (~P ⊃ Q)\nR ⊃ ~Q / L ⊃ (R ⊃ P)\n\nA. Valid\nB. Invalid. Counterexample when L, M, O, Q, and R are true and N and P are false\nC. Invalid. Counterexample when L, N, O, Q, and R are true and M and P are false\nD. Invalid. Counterexample when L, N, and R are true and M, O, P, and Q are false\n\nSelect the best option.'}]",{'gold_answer': 'D'},meta-llama/llama-3.1-8b-instruct,I
mmlu_formal_logic_0002__minimal_instruction,mmlu_formal_logic_0002,mmlu,formal_logic,test,minimal_instruction,openai/gpt-5.2,"[{'role': 'user', 'content': 'Identify the antecedent of the following conditional proposition: The university raises tuition only if both the governor approves of it and the board of trustees recommends it.\n\nA. The university raises tuition.\nB. The governor approves of it.\nC. The board of trustees recommends it.\nD. The governor approves of it and the board of trustees recommends it.\n\nAnswer with the letter only.'}]",{'gold_answer': 'A'},meta-llama/llama-3.1-8b-instruct,I
mmlu_formal_logic_0002__benchmark_style,mmlu_formal_logic_0002,mmlu,formal_logic,test,benchmark_style,openai/gpt-5.2,"[{'role': 'user', 'content': 'Choose the correct answer to the following multiple-choice question.\n\nQuestion:\nIdentify the antecedent of the following conditional proposition: The university raises tuition only if both the governor approves of it and the board of trustees recommends it.\n\nOptions:\nA. The university raises tuition.\nB. The governor approves of it.\nC. The board of trustees recommends it.\nD. The governor approves of it and the board of trustees recommends it.\n\nAnswer with one letter (A, B, C, or D).'}]",{'gold_answer': 'A'},meta-llama/llama-3.1-8b-instruct,I
mmlu_formal_logic_0002__natural_style,mmlu_formal_logic_0002,mmlu,formal_logic,test,natural_style,openai/gpt-5.2,"[{'role': 'user', 'content': 'Here is a multiple-choice question.\n\nIdentify the antecedent of the following conditional proposition: The university raises tuition only if both the governor approves of it and the board of trustees recommends it.\n\nA. The university raises tuition.\nB. The governor approves of it.\nC. The board of trustees recommends it.\nD. The governor approves of it and the board of trustees recommends it.\n\nWhich option is correct? Reply with the option letter.'}]",{'gold_answer': 'A'},meta-llama/llama-3.1-8b-instruct,I
mmlu_formal_logic_0002__order_phrasing_variation,mmlu_formal_logic_0002,mmlu,formal_logic,test,order_phrasing_variation,openai/gpt-5.2,"[{'role': 'user', 'content': 'Reply with only the letter of the correct answer.\n\nBelow is a question with four possible options.\n\nIdentify the antecedent of the following conditional proposition: The university raises tuition only if both the governor approves of it and the board of trustees recommends it.\n\nA. The university raises tuition.\nB. The governor approves of it.\nC. The board of trustees recommends it.\nD. The governor approves of it and the board of trustees recommends it.\n\nSelect the best option.'}]",{'gold_answer': 'A'},meta-llama/llama-3.1-8b-instruct,I
mmlu_formal_logic_0003__minimal_instruction,mmlu_formal_logic_0003,mmlu,formal_logic,test,minimal_instruction,openai/gpt-5.2,"[{'role': 'user', 'content': 'Use indirect truth tables to determine whether the following argument is valid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)\nE ⊃ (F ∨ ~G)\nF ⊃ (~E ∨ ~G) / ~(E ≡ F)\n\nA. Valid\nB. Invalid. Counterexample when E, F, and G are true\nC. Invalid. Counterexample when E and F are true and G is false\nD. Invalid. Counterexample when E, F, and G are false\n\nAnswer with the letter only.'}]",{'gold_answer': 'C'},meta-llama/llama-3.1-8b-instruct,I
mmlu_formal_logic_0003__benchmark_style,mmlu_formal_logic_0003,mmlu,formal_logic,test,benchmark_style,openai/gpt-5.2,"[{'role': 'user', 'content': 'Choose the correct answer to the following multiple-choice question.\n\nQuestion:\nUse indirect truth tables to determine whether the following argument is valid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)\nE ⊃ (F ∨ ~G)\nF ⊃ (~E ∨ ~G) / ~(E ≡ F)\n\nOptions:\nA. Valid\nB. Invalid. Counterexample when E, F, and G are true\nC. Invalid. Counterexample when E and F are true and G is false\nD. Invalid. Counterexample when E, F, and G are false\n\nAnswer with one letter (A, B, C, or D).'}]",{'gold_answer': 'C'},meta-llama/llama-3.1-8b-instruct,I
mmlu_formal_logic_0003__natural_style,mmlu_formal_logic_0003,mmlu,formal_logic,test,natural_style,openai/gpt-5.2,"[{'role': 'user', 'content': 'Here is a multiple-choice question.\n\nUse indirect truth tables to determine whether the following argument is valid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)\nE ⊃ (F ∨ ~G)\nF ⊃ (~E ∨ ~G) / ~(E ≡ F)\n\nA. Valid\nB. Invalid. Counterexample when E, F, and G are true\nC. Invalid. Counterexample when E and F are true and G is false\nD. Invalid. Counterexample when E, F, and G are false\n\nWhich option is correct? Reply with the option letter.'}]",{'gold_answer': 'C'},meta-llama/llama-3.1-8b-instruct,I
mmlu_formal_logic_0003__order_phrasing_variation,mmlu_formal_logic_0003,mmlu,formal_logic,test,order_phrasing_variation,openai/gpt-5.2,"[{'role': 'user', 'content': 'Reply with only the letter of the correct answer.\n\nBelow is a question with four possible options.\n\nUse indirect truth tables to determine whether the following argument is valid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)\nE ⊃ (F ∨ ~G)\nF ⊃ (~E ∨ ~G) / ~(E ≡ F)\n\nA. Valid\nB. Invalid. Counterexample when E, F, and G are true\nC. Invalid. Counterexample when E and F are true and G is false\nD. Invalid. Counterexample when E, F, and G are false\n\nSelect the best option.'}]",{'gold_answer': 'C'},meta-llama/llama-3.1-8b-instruct,I
mmlu_formal_logic_0004__minimal_instruction,mmlu_formal_logic_0004,mmlu,formal_logic,test,minimal_instruction,openai/gpt-5.2,"[{'role': 'user', 'content': "" Select the best English interpretation of the given arguments in predicate logic.\n(∃x)(Cx • Ox)\n(∀x)[(~Cx ⊃ ~Bx) ⊃ ~Og]\t/ ~Og\n\nA. Some cookies have oatmeal. If something's not being a cookie entails that it doesn't have chocolate chips, then this cookie doesn't have oatmeal. So this cookie doesn't have oatmeal.\nB. Some cookies have oatmeal. If something is not a cookie and does not have chocolate chips, it doesn't have oatmeal. So this cookie doesn't have oatmeal.\nC. Some cookies have oatmeal. If something doesn't have oatmeal, then it is not a cookie and it doesn't have chocolate chips. So this cookie doesn't have oatmeal.\nD. Some cookies have oatmeal. If something's not having chocolate chips entails that it is not a cookie, then it doesn't have oatmeal. So this cookie doesn't have oatmeal.\n\nAnswer with the letter only.""}]",{'gold_answer': 'A'},meta-llama/llama-3.1-8b-instruct,I
mmlu_formal_logic_0004__benchmark_style,mmlu_formal_logic_0004,mmlu,formal_logic,test,benchmark_style,openai/gpt-5.2,"[{'role': 'user', 'content': ""Choose the correct answer to the following multiple-choice question.\n\nQuestion:\n Select the best English interpretation of the given arguments in predicate logic.\n(∃x)(Cx • Ox)\n(∀x)[(~Cx ⊃ ~Bx) ⊃ ~Og]\t/ ~Og\n\nOptions:\nA. Some cookies have oatmeal. If something's not being a cookie entails that it doesn't have chocolate chips, then this cookie doesn't have oatmeal. So this cookie doesn't have oatmeal.\nB. Some cookies have oatmeal. If something is not a cookie and does not have chocolate chips, it doesn't have oatmeal. So this cookie doesn't have oatmeal.\nC. Some cookies have oatmeal. If something doesn't have oatmeal, then it is not a cookie and it doesn't have chocolate chips. So this cookie doesn't have oatmeal.\nD. Some cookies have oatmeal. If something's not having chocolate chips entails that it is not a cookie, then it doesn't have oatmeal. So this cookie doesn't have oatmeal.\n\nAnswer with one letter (A, B, C, or D).""}]",{'gold_answer': 'A'},meta-llama/llama-3.1-8b-instruct,I
mmlu_formal_logic_0004__natural_style,mmlu_formal_logic_0004,mmlu,formal_logic,test,natural_style,openai/gpt-5.2,"[{'role': 'user', 'content': ""Here is a multiple-choice question.\n\n Select the best English interpretation of the given arguments in predicate logic.\n(∃x)(Cx • Ox)\n(∀x)[(~Cx ⊃ ~Bx) ⊃ ~Og]\t/ ~Og\n\nA. Some cookies have oatmeal. If something's not being a cookie entails that it doesn't have chocolate chips, then this cookie doesn't have oatmeal. So this cookie doesn't have oatmeal.\nB. Some cookies have oatmeal. If something is not a cookie and does not have chocolate chips, it doesn't have oatmeal. So this cookie doesn't have oatmeal.\nC. Some cookies have oatmeal. If something doesn't have oatmeal, then it is not a cookie and it doesn't have chocolate chips. So this cookie doesn't have oatmeal.\nD. Some cookies have oatmeal. If something's not having chocolate chips entails that it is not a cookie, then it doesn't have oatmeal. So this cookie doesn't have oatmeal.\n\nWhich option is correct? Reply with the option letter.""}]",{'gold_answer': 'A'},meta-llama/llama-3.1-8b-instruct,I
